SalesID,EmployeeID,CustomerID,ProductID,Quantity,Unit price,Discount,TotalPrice,SalesDate,TransactionNumber,Tempery key
2855,1,2855,434,3,40.29,0,106958,12/8/2020,EYCN4F3CDZOJF8WUE3T0,2965
2856,8,2856,181,7,20.23,0,91331,12/8/2020,5VT36DROA4SE4HQ2QFGS,2966
2857,12,2857,377,4,1603.136,0.2,78939,12/8/2020,5CVVS2OV850HD83IJX2B,2967
2858,15,2858,204,2,225.296,0.2,59894,12/8/2020,3VV4BQ6RNOC7OZIY8DA2,2968
2859,10,2859,100,4,67.8,0,47895,12/9/2020,1YSWR9MK7HEH42GZQHCI,2969
2860,5,2860,261,3,377.97,0,59292,12/9/2020,KHN9P8KJBJR9U2W28JHJ,2970
2861,21,2861,399,9,1628.82,0,45508,12/9/2020,G7YQJX2ZHWYKPGH5N201,2971
2862,2,2862,315,7,286.93,0,30136,12/9/2020,VXM8AZJWIXUYX4APJ5AI,2972
2863,4,2863,235,4,20.736,0.2,37268,12/9/2020,UNTO4LFXKHGI5K9BI8YI,2973
2864,5,2864,428,3,31.44,0,57197,12/9/2020,YY3LSC7F4WQIH1ATJ5E4,2974
2865,1,2865,338,7,83.79,0,114772,12/9/2020,GLQZOIZHZ3JE30IP50S6,2975
2866,14,2866,264,3,59.52,0,23797,12/9/2020,3ZDIZ6L4GT5WGHUOG311,2976
2867,10,2867,56,4,31.92,0,45780,12/9/2020,1TSLEU5ZXBG1GCMCGPCD,2977
2868,12,2868,296,5,14.72,0.2,27883,12/9/2020,I9EIMJN1OWR5425KXKBF,2978
2869,23,2869,23,3,38.976,0.2,54717,12/9/2020,JHPV048B0EPOJIKE3RBI,2979
2870,14,2870,236,2,17.088,0.2,57387,12/9/2020,OH2HKJL6TS0X5A20ZNTR,2980
2871,9,2871,196,3,74.352,0.2,57872,12/9/2020,HAOQBJSPG5V29KXMERRV,2981
2872,16,2872,283,3,314.352,0.2,16985,12/9/2020,PBZZ2OPONYLN576DQ9ZS,2982
2873,23,2873,237,1,4.26,0,38785,12/10/2020,S6AF3DQ8NIR25BOU46YJ,2983
2874,1,2874,221,8,811.28,0,54022,12/10/2020,YDATTGAUL2WJRQ3RPXYI,2984
2875,1,2875,13,3,6.03,0,14922,12/10/2020,NINDQP70QDK553P9WCYX,2985
2876,11,2876,101,2,153.568,0.2,75000,12/10/2020,VOBDLMEHSKZKQ9KF73UU,2986
2877,12,2877,302,7,1013.488,0.2,34082,12/10/2020,0H59KTVMG98U0I9VS18Y,2987
2878,15,2878,444,2,52.34,0,57152,12/10/2020,XBFBU1A790V7WV7630TJ,2988
2879,15,2879,293,2,4.66,0,61073,12/10/2020,CARPQQAJF1LWB36PYQRK,2989
2880,1,2880,287,3,254.97,0,99217,12/11/2020,69CN3M1PO0FFQK1OL4AZ,2990
2881,11,2881,146,6,25.44,0,44114,12/11/2020,TY9BLS1G5A1YF50E2M49,2991
2882,23,2882,273,3,27.93,0,62240,12/11/2020,R06HKI51DLGKSDB2BIU0,2992
2883,8,2883,147,5,8.85,0.8,63796,12/11/2020,ROKDNSPCQ498L8AR0934,2993
2884,16,2884,4,4,6.96,0,34570,12/11/2020,U4AUZBDYHHK3UR1T2OMA,2994
2885,5,2885,302,2,17.456,0.2,31617,12/11/2020,SDWI7TNBTQ5RNWKAJNHC,2995
2886,11,2886,319,5,307.92,0.2,57940,12/11/2020,8MO4QG9YXLHTT2QDCRHP,2996
2887,13,2887,82,3,6.63,0,29126,12/12/2020,OQEC7UGIJ05YJJQ7DGCE,2997
2888,21,2888,68,2,12.96,0,26804,12/12/2020,ELBVAJ05YA4A9SLQED0N,2998
2889,12,2889,111,5,32.4,0,28282,12/12/2020,B45BTZUXKXQMWHJC2JAS,2999
2890,8,2890,93,5,23.85,0,18961,12/12/2020,8KVCHRAKE5L5U2G6JGJ6,3000
2891,16,2891,20,2,51.96,0,49185,12/12/2020,DDDOCA2DBUQUU2JAZB7J,3001
2892,22,2892,19,3,17.94,0,37292,12/12/2020,6R5G2F26J2QMIV7HN4H8,3002
2893,19,2893,247,2,11.56,0,137097,12/12/2020,2BVBZZXVK5CMU6M87AVZ,3003
2894,16,2894,79,5,26.4,0,31644,12/12/2020,SSZ7C7CTB6PB63GA52F5,3004
2895,13,2895,40,11,69.08,0,33847,12/12/2020,YXEZNOK8FUL80AJW3NSL,3005
2896,4,2896,398,3,35.88,0,31842,12/12/2020,8YMBO36Y27GUVTVK7OJR,3006
2897,13,2897,185,5,49.65,0,32405,12/12/2020,VC325SXE2EMJ8QYROZLE,3007
2898,8,2898,22,4,959.968,0.2,24546,12/12/2020,DN5E5HNBVZ9UHCMI8IA9,3008
2899,1,2899,389,2,408.422,0.3,27743,12/12/2020,ZSTAM2WTJOYCAIPYN0B9,3009
2900,8,2900,438,2,479.984,0.2,41791,12/12/2020,6FDPRDC8GGA5PDUB4JER,3010
2901,21,2901,419,4,12.6,0,27538,12/12/2020,CABH6UWKKIZZHTDGKUPJ,3011
2902,12,2902,248,7,184.66,0,23358,12/12/2020,37N6K4UMJGWHKU428KJF,3012
2903,4,2903,298,5,23.12,0.2,36658,12/12/2020,VYB58KHVJOP8Y83NAMQ2,3013
2904,21,2904,401,7,37.464,0.2,44810,12/12/2020,112IXY9ECA63V79B1CJD,3014
2905,17,2905,214,3,539.658,0.3,35526,12/12/2020,7EJ521TB996O719V9BD7,3015
2906,14,2906,127,2,310.12,0,40291,12/12/2020,FCDP5CB3D1X59SDN3JJ7,3016
2907,7,2907,219,2,8.56,0,23474,12/12/2020,V88JY9V85RT0XROQ1NJO,3017
2908,2,2908,235,5,52.4,0,28161,12/12/2020,Z2P5R0CHONVPTRFE5KJR,3018
2909,23,2909,22,3,14.94,0,7227,12/12/2020,87E0K0DFE95TIV5IE69J,3019
2910,4,2910,292,3,11.22,0,51825,12/12/2020,H4YA308BV2ZWLRVA57ZY,3020
2911,7,2911,131,4,387.136,0.2,44875,12/12/2020,ADQVAV9VQDA8ER2GPG04,3021
2912,17,2912,286,5,41.4,0,30296,12/12/2020,I65XX4A79Z9KO6R7FT4Y,3022
2913,22,2913,128,4,35,0,20726,12/12/2020,4OON60SUGQZUXS6KYCRZ,3023
2914,5,2914,331,3,39.552,0.2,38917,12/12/2020,HE1OPKB89NW5NDIG9R3I,3024
2915,2,2915,169,3,135.72,0,36600,12/12/2020,633O9FO4PLOHAO5QYY5R,3025
2916,11,2916,349,2,12.56,0,38357,12/12/2020,T6J6VQ8S9AM0SN571HZV,3026
2917,17,2917,231,4,263.96,0,14360,12/12/2020,RVOIIY4X1IAPZCWKIEPG,3027
2918,21,2918,126,1,5.952,0.2,16920,12/12/2020,FA1GH10JWG6V22AUOCR3,3028
2919,7,2919,446,5,15.8,0.2,41657,12/12/2020,7RBASA8NJ3AE7BKN10W4,3029
2920,8,2920,82,2,14.368,0.2,19408,12/12/2020,DCVHVRP7MCUZH3O7GV0M,3030
2921,18,2921,120,7,70.448,0.2,12701,12/12/2020,P2D1Q31XWB5CHRP9C1IV,3031
2922,13,2922,395,2,129.3,0,25775,12/12/2020,7P2DY4UIOTR4YOAIF5NO,3032
2923,16,2923,262,3,3.882,0.8,45870,12/12/2020,Q0PM0CZX3UHQEHCAORY6,3033
2924,12,2924,46,1,6.08,0,80903,12/12/2020,7HE8I2EQXWV79HODQYSV,3034
2925,2,2925,108,1,19.9,0,36483,12/12/2020,LZ9DK7Y8RDPHTJIAEH9K,3035
2926,11,2926,210,1,70.71,0,49005,12/12/2020,6XMJ50OWXT5BULI4UYVG,3036
2927,3,2927,288,3,18.84,0,58369,12/12/2020,TJJ5ZX06KIE4O0EGTP2I,3037
2928,23,2928,52,3,8.64,0,11933,12/12/2020,RY46PEM70O3QH77W4IQK,3038
2929,15,2929,38,4,1633.188,0.7,79312,12/12/2020,KZPXHNFU993EXTDIURST,3039
2930,23,2930,423,4,19.76,0,23033,12/12/2020,RF0CJDUEAQYQGK44GRIN,3040
2931,8,2931,71,2,6.608,0.2,66648,12/12/2020,UATURME2KJ0LW8FK46RX,3041
2932,7,2932,51,2,7.28,0.2,44112,12/12/2020,48ATPMVASG8J8W46HRRF,3042
2933,22,2933,133,1,144.784,0.2,29450,12/12/2020,P6X5KCOKCKRQTQ2I11ZJ,3043
2934,10,2934,307,1,156.792,0.2,19814,12/12/2020,5P7LGGZ8K8ARJPRQLLT2,3044
2935,23,2935,173,3,431.976,0.2,87868,12/12/2020,3T3JHMWUVOT7HLFKMCV1,3045
2936,19,2936,345,1,35.89,0,34713,12/12/2020,SNELILFKMMC561W32ZU2,3046
2937,18,2937,42,7,47.208,0.2,45012,12/12/2020,PKGK24B5Z9Y1MB5PXY0G,3047
2938,15,2938,355,7,248.08,0,104272,12/12/2020,81H1AJJHKC1YJ22Y1FG4,3048
2939,17,2939,237,5,189.7,0,0,12/12/2020,MDE4KQQE40TL2HJZISLS,3049
2940,2,2940,225,3,59.808,0.2,72749,12/12/2020,FWW2392QWJKCWLO2XPTS,3050
2941,15,2941,362,1,90.99,0,42901,12/12/2020,FC8CGLJZINVBP7GI1HHO,3051
2942,3,2942,113,7,1526.56,0,20552,12/12/2020,8H996VUWK2RZLZKOPMNI,3052
2943,9,2943,58,3,368.97,0,26659,12/12/2020,DVO06E7JW8C3F6UZ39QO,3053
2944,3,2944,220,9,305.01,0,20812,12/12/2020,OTFV6TPOLDXTOF9JO26B,3054
2945,3,2945,316,1,18.7,0,80947,12/12/2020,KDIYIC8EV991P8SPGWE6,3055
2946,3,2946,293,7,38.29,0,26722,12/12/2020,PHWB7FC1JXABN4FWXOGH,3056
2947,10,2947,255,3,26.25,0,27328,12/12/2020,CCZQ24CSI8XOUZD8J88V,3057
2948,10,2948,216,14,64.96,0.2,24796,12/12/2020,ARI52AI9BDJMXERO1W24,3058
2949,18,2949,281,5,43.7,0,116542,12/12/2020,QXUHQUJE22OZ61KHK0TT,3059
2950,14,2950,272,4,41.6,0.2,43602,12/12/2020,9BVNRD77HW8AIJ2GFT9X,3060
2951,6,2951,317,5,23.12,0.2,18273,12/12/2020,KQI81GQTVOEUNXJIE57E,3061
2952,5,2952,384,2,113.888,0.2,33359,12/12/2020,0EXGM0R78I511OKCEPWG,3062
2953,12,2953,111,2,113.568,0.2,97422,12/12/2020,M8TGVMJX1N1JHKCLSFGZ,3063
2954,19,2954,360,2,7.92,0.2,53181,12/12/2020,M58SL9Z6ZGBXYE53ZQE7,3064
2955,14,2955,399,2,671.984,0.2,79233,12/12/2020,7U4HK38RMAGGSZ3LNACJ,3065
2956,21,2956,423,1,39.99,0,37303,12/12/2020,17QLI66HSO1RBFB4B06Q,3066
2957,5,2957,255,3,191.646,0.1,24885,12/12/2020,D5VH5E2ICG1OJ6MDW1W2,3067
2958,15,2958,161,1,2.313,0.7,19886,12/12/2020,TLEOHKSGC96TBN1U4DR3,3068
2959,17,2959,78,4,19.936,0.2,18671,12/12/2020,Z7UU7IKJRO4YACCDKPB3,3069
2960,14,2960,198,4,45.92,0,16946,12/13/2020,X9X452HDBPXSXG169KP3,3070
2961,21,2961,314,3,20.34,0,53129,12/13/2020,NA4PV7738YI6B2XXQ1G3,3071
2962,3,2962,177,8,39.28,0,38338,12/13/2020,GZ66CVB7B4L0IAZSEAU9,3072
2963,1,2963,156,2,81.568,0.2,45709,12/13/2020,2QELME48JJ9Z26AXJJBW,3073
2964,18,2964,234,2,97.184,0.2,23189,12/13/2020,WTW6SRX4BRLUUD9SKPH6,3074
2965,4,2965,86,5,24.32,0.2,61709,12/13/2020,7SO57S15ZTUPW48K4BO9,3075
2966,15,2966,91,2,18.96,0,58561,12/13/2020,F02HF8CA4VU0UKSOV8AM,3076
2967,16,2967,298,6,32.952,0.6,55734,12/13/2020,VWOMI1NXAIYXTRRMOSKP,3077
2968,21,2968,347,4,30.016,0.2,166803,12/13/2020,VY0P1JGW93DMLK3DUW6O,3078
2969,13,2969,156,3,499.584,0.2,26840,12/13/2020,TDV31S017GQXTZYOXGH7,3079
2970,17,2970,352,6,31.104,0.2,71115,12/13/2020,2MNOSK5PXGPHCRYASTLC,3080
2971,17,2971,386,8,13.272,0.7,56524,12/13/2020,ELCXBXDKAFQS5YSXMFMI,3081
2972,9,2972,51,2,28.272,0.2,45410,12/14/2020,VEOI5AMTT7621O1BRHMS,3082
2973,9,2973,123,4,259.136,0.2,39744,12/14/2020,N0ZP7S5D6EYU9I6NE5NQ,3083
2974,12,2974,443,5,10.8,0,66772,12/14/2020,H8KP4AQMVX0PE8EPTYHH,3084
2975,21,2975,200,2,244.006,0.3,63523,12/14/2020,NS78R5VNCBZ2E5RFZ2IE,3085
2976,13,2976,197,4,15.936,0.2,24140,12/14/2020,BGY4VASYK759ATGCHC5V,3086
2977,8,2977,219,7,188.552,0.3,124727,12/14/2020,IL0N02MAUVZ2QBB93WV2,3087
2978,18,2978,287,2,22.58,0,28323,12/14/2020,B5MIZIGCM0NW01TOMKT7,3088
2979,5,2979,305,6,545.94,0,30285,12/15/2020,QFMW9PNH8BW366VISIG3,3089
2980,19,2980,36,4,20.736,0.2,46620,12/15/2020,Z150JMN4XZUJAEUGU7CP,3090
2981,18,2981,309,2,43.296,0.2,68157,12/15/2020,FOLSA8A0V2IK5QEHVP30,3091
2982,14,2982,144,4,123.136,0.2,41923,12/15/2020,AB1JWR12YA4DAKDK79DD,3092
2983,7,2983,235,4,11.264,0.2,33724,12/15/2020,1WCZ4NGYYI8PW4CJ9DH8,3093
2984,16,2984,257,3,53.424,0.2,35377,12/15/2020,XSE7V60XNFQN98FPJS3L,3094
2985,20,2985,448,1,275.49,0.5,16641,12/15/2020,ZSVNDF00YWW4544YS8HF,3095
2986,21,2986,255,4,24.96,0,39846,12/15/2020,B2I2NWWUQKDNUX0IJHQ0,3096
2987,1,2987,437,2,19.36,0,25775,12/16/2020,Y1QIT8A5XQ7VPG8A3UW7,3097
2988,10,2988,202,9,1267.65,0,40357,12/16/2020,ISVQW27O28QI399SXGYU,3098
2989,5,2989,350,1,12.99,0,58524,12/16/2020,A0JJG4ADFOWESG8VRX52,3099
2990,11,2990,433,4,18.56,0.2,33575,12/16/2020,VIGDM7YI5DXD07SB7FYX,3100
2991,1,2991,358,5,449.15,0,45285,12/16/2020,NKT3AS1X6JTRTFI25UXB,3101
2992,2,2992,364,7,31.248,0.2,37608,12/16/2020,AAZ1S9GJKH7557YN9BEX,3102
2993,21,2993,161,3,61.44,0,40987,12/16/2020,YT4L6R981L0LFC9U2IJK,3103
2994,1,2994,60,4,895.92,0,35834,12/17/2020,L2LLN7KFWIIEABGVFLH6,3104
2995,23,2995,119,4,55.36,0.2,26318,12/17/2020,JV6JPVOT6SUC7DRI0IJP,3105
2996,22,2996,164,5,55.92,0.2,54040,12/18/2020,42I751SYMW2D226E1XCV,3106
2997,2,2997,370,4,24.896,0.2,61286,12/18/2020,PPN12YPCF2XHHETOCKUV,3107
2998,16,2998,116,1,3.984,0.2,18982,12/18/2020,KWSY5BK3YK7T7FCU6333,3108
2999,18,2999,451,4,95.968,0.2,52340,12/18/2020,7T4WKNDQPDIZR5TV2WM4,3109
3000,11,3000,61,3,206.991,0.7,83873,12/18/2020,GHQNAZGU6GRS8C2O2LN7,3110
3001,9,3001,370,2,44.416,0.2,43507,12/18/2020,97OUF9IY36GZCRBD99OX,3111
3002,9,3002,200,2,9.006,0.7,33277,12/18/2020,JWR7JTR70BYWW6A2TVPX,3112
3003,4,3003,235,5,19,0,12218,12/18/2020,2AATWLQATBZAHQAXMVGR,3113
3004,6,3004,59,4,33.376,0.2,30072,12/18/2020,2VH2FK1BFDYZZGMGEN70,3114
3005,4,3005,346,1,207.48,0,38280,12/19/2020,DY1AHAOH889QVVVIF041,3115
3006,21,3006,279,3,91.68,0,21309,12/19/2020,XSZF84IABFWNS3KBGLTG,3116
3007,5,3007,321,5,904.9,0,34562,12/19/2020,L01EX0UL33XPJBLQENBO,3117
3008,23,3008,12,3,34.272,0.2,40087,12/19/2020,BRAN4QHMWCCVSBRX0A3O,3118
3009,12,3009,451,3,191.82,0,16969,12/19/2020,8CYY8SYK1YIRHA9RQTAD,3119
3010,21,3010,282,5,243.88,0.2,44507,12/19/2020,6RLTQZUSDC80N2EBPWXI,3120
3011,18,3011,96,5,12.03,0.7,280893,12/19/2020,UDU4B1I59HTBQ1LD4IT4,3121
3012,14,3012,9,5,2549.985,0.7,31307,12/19/2020,NL9QT8UG1XCVXBDQPFYC,3122
3013,19,3013,93,2,21.594,0.7,36297,12/19/2020,4VEPX0TXKD4D97SKDISN,3123
3014,18,3014,172,6,8.964,0.7,43135,12/19/2020,GJ7HN4K6BW5OXVAY94AK,3124
3015,21,3015,36,4,20.736,0.2,57490,12/20/2020,4AAL4N2PCMLM6R19Y5LO,3125
3016,4,3016,70,2,344.22,0.4,16352,12/20/2020,46P37NFWRRXG7B8XWJGH,3126
3017,13,3017,178,8,727.296,0.2,36382,12/20/2020,YAK1R49PAZPWU04LHW0M,3127
3018,6,3018,288,3,22.608,0.6,9704,12/20/2020,KUN6YFSB2L46Z5V41GJ6,3128
3019,14,3019,28,7,666.4,0.2,31833,12/20/2020,GS7JDB3CENGVOEGWVSOG,3129
3020,20,3020,137,3,5.04,0,6101,12/20/2020,8DLQVV9GFFGGL32GNL4P,3130
3021,22,3021,106,3,92.94,0,46634,12/20/2020,NXNBAQF86OVQT8EMSHFT,3131
3022,19,3022,369,3,66.69,0,17089,12/20/2020,Z80E3ADG87JQELFXFK4U,3132
3023,3,3023,371,5,91.68,0.2,42073,12/20/2020,8RLQRVNTU4OV3NPNW7F1,3133
3024,4,3024,372,2,327.7328,0.32,14974,12/21/2020,YHBZFMYODWBZNQGFNCFQ,3134
3025,2,3025,343,11,52.272,0.2,46918,12/21/2020,H7DVFX878V0B5KEG35O9,3135
3026,3,3026,146,3,17.94,0,19055,12/21/2020,UIM67G75W061GXVHZU0H,3136
3027,12,3027,175,3,254.352,0.2,83243,12/21/2020,AIOIAQVTN6JFRMORP8H1,3137
3028,6,3028,142,2,8.288,0.2,98739,12/21/2020,BUT9ONJY4AOSAK0XNWPB,3138
3029,20,3029,79,5,504.9,0,52850,12/21/2020,9UMLPA6P9MJF0YOV8M3C,3139
3030,11,3030,20,4,403.168,0.2,24217,12/21/2020,UO5CALC2FAMZGPZRX87H,3140
3031,14,3031,378,4,194.32,0,73199,12/21/2020,79RO8VOOKMQZLO7QA6GC,3141
3032,6,3032,261,1,25.99,0,44874,12/21/2020,M14RAD0FQR4VCMEDO1QN,3142
3033,3,3033,404,4,195.136,0.2,37373,12/21/2020,UVL382SCM4QPCRD8RFC8,3143
3034,20,3034,190,4,20.736,0.2,39943,12/21/2020,3PEQ716QQ38Y50SAVMYZ,3144
3035,21,3035,52,6,53.7,0,23811,12/22/2020,ZX0GSTUE6J5GVQ67D10M,3145
3036,12,3036,44,7,36.26,0,20592,12/22/2020,APR85MET3LRAACHF8XGY,3146
3037,9,3037,149,2,56.3,0,56688,12/22/2020,D8FVO0VVKV72V9UB94N8,3147
3038,5,3038,62,5,32.4,0,24667,12/22/2020,EZ72QQF3GMLBLXHCCGMJ,3148
3039,8,3039,289,2,29.16,0,14825,12/22/2020,JQK8F2M3YTTPLY87TY9G,3149
3040,19,3040,68,3,171.288,0.2,11355,12/22/2020,38MRACDZXO1PAV9NUBOS,3150
3041,12,3041,294,5,16.72,0.2,36922,12/22/2020,ITRL0Y84JIC27FHYH5Q8,3151
3042,22,3042,396,2,12.96,0,62500,12/23/2020,14R0A3ZKZMLNRLFU59D5,3152
3043,13,3043,268,2,22.18,0,23103,12/23/2020,E5PM3FSOD6XJVGO0KPV9,3153
3044,3,3044,415,8,2054.272,0.2,30943,12/23/2020,KVQFFU14BVC39NZ1E7N6,3154
3045,21,3045,443,5,1022.97,0.4,31383,12/23/2020,LGN3W4RTLKHWBUAY7OLR,3155
3046,19,3046,389,5,13.9,0,19004,12/23/2020,1BLGLTPY6I82NYF3BIP9,3156
3047,11,3047,285,1,26.38,0,12757,12/23/2020,QBV7YTP37I1FBK42NBB2,3157
3048,9,3048,364,7,43.176,0.2,24955,12/23/2020,E19TNVUUV5WHABZP8MZ0,3158
3049,13,3049,294,2,411.8,0,34254,12/24/2020,ZZ7NCEA1N7D7FB9LDAXU,3159
3050,8,3050,326,4,360,0,53263,12/24/2020,BD4X085CFOC1ZF116BHJ,3160
3051,8,3051,428,2,41.96,0,56235,12/24/2020,8XJAU0P3VC25MNL2PB55,3161
3052,2,3052,360,4,227.84,0,32285,12/24/2020,JBAWCRFZG0BD5ZEI4D3H,3162
3053,22,3053,430,2,37.94,0,44687,12/24/2020,EUENPB6QV9ZOZXEHXYH3,3163
3054,10,3054,319,2,517.9,0,56355,12/24/2020,JCSTRS927ZXI2C4P9JRV,3164
3055,13,3055,277,2,5.28,0,23881,12/24/2020,NI58PYJ645P65UIMUYJX,3165
3056,9,3056,140,5,2799.96,0.2,36138,12/24/2020,OA16WLASNEP70WTNK1TP,3166
3057,4,3057,18,2,8.96,0,227761,12/24/2020,2T8BWHL3FL8YOY842SD9,3167
3058,7,3058,247,10,31.5,0,25982,12/24/2020,GQZZ4YOY9WP8RMGSU03O,3168
3059,22,3059,342,2,30.56,0,35189,12/24/2020,8SG8BXLII9GFIL38CRJX,3169
3060,14,3060,84,2,24.368,0.2,26339,12/24/2020,5PJQWCSB7SAKP8XIQS03,3170
3061,22,3061,333,3,119.976,0.2,30204,12/25/2020,RN8S90DJI8JQJ33XIFLS,3171
3062,11,3062,127,8,26.88,0.2,13556,12/25/2020,AG6USC5QLYJUOD2AXNBF,3172
3063,17,3063,6,3,83.97,0,25704,12/25/2020,X9ZWVP0NKR9DFLWF0M7A,3173
3064,15,3064,244,3,104.97,0,26381,12/25/2020,DL4KFWW705O7YRAQXAFU,3174
3065,10,3065,331,8,90.8,0,25640,12/25/2020,NL5WTV9NWVGXOKOVCFT4,3175
3066,16,3066,76,8,140.736,0.2,24991,12/25/2020,KML5GUMO3BSG7PZYNM0N,3176
3067,8,3067,264,5,214.95,0,10500,12/26/2020,3A8A97LVLVLPH2ZKRC1M,3177
3068,14,3068,38,7,45.36,0,45712,12/26/2020,TJOGHUPWPTTHVHBCV7N0,3178
3069,22,3069,8,6,288.24,0,26479,12/26/2020,HG6QPMZEW9Y0M9QKTSCW,3179
3070,3,3070,77,4,663.936,0.2,29072,12/26/2020,W2S8MLO7V5EL4B3HQS7Q,3180
3071,4,3071,428,7,2934.33,0,43012,12/26/2020,SJUG87KS1FA3ULDDH21A,3181
3072,6,3072,76,3,124.41,0,69166,12/26/2020,UP3HAQP48P6FCSEA1RAX,3182
3073,16,3073,184,5,57.75,0,93858,12/26/2020,XF6XEIUGPON6R5EGW77X,3183
3074,15,3074,185,2,114.46,0,14223,12/26/2020,VAXR3A3NQM36OXAXKV8U,3184
3075,23,3075,205,2,120.666,0.15,84824,12/26/2020,J0J8LN0T5J30S1486A7Q,3185
3076,9,3076,179,3,342.864,0.2,45024,12/26/2020,Y2J0284ICBY2AB9DIIN3,3186
3077,19,3077,4,5,16.74,0.6,19889,12/27/2020,L2Z6VV5PEK03VLYZ8IEV,3187
3078,23,3078,419,2,981.372,0.3,42180,12/27/2020,T84XIPVUOSJNZCZKU6CY,3188
3079,3,3079,112,8,31.84,0,22758,12/27/2020,XQYYEQAD9Z88ISUV8D5A,3189
3080,23,3080,317,2,12.96,0,28476,12/27/2020,QSHGW8ZFEC2WHVH6Z3ZK,3190
3081,18,3081,77,3,43.176,0.2,45528,12/27/2020,ESAFGK4OLT7OZ7YHHIIB,3191
3082,4,3082,172,2,58.34,0,32024,12/27/2020,SIV8INJPHLG8II433FMR,3192
3083,13,3083,67,3,539.97,0,4816,12/27/2020,QOPHUTV2Y012RFZUAWSL,3193
3084,13,3084,283,1,3.928,0.2,15806,12/27/2020,2IMRBFZS0WDXYMVAGQ22,3194
3085,9,3085,150,4,252.784,0.8,4800,12/27/2020,H2TEFO5GSMG8LO53QJDV,3195
3086,14,3086,51,2,127.984,0.2,15559,12/27/2020,ZHQOF4OACMM1YPTQGFUD,3196
3087,21,3087,444,2,3.984,0.6,2858,12/27/2020,2Y2D90HN4AWSE8S60YU1,3197
3088,11,3088,221,2,12.992,0.8,43892,12/28/2020,7CQ9KH1KFH0BGODZ8A5D,3198
3089,2,3089,150,5,61,0,16785,12/28/2020,CO0D475O2VYTEV8V6Q4R,3199
3090,3,3090,378,7,671.93,0,9950,12/28/2020,QPAG6I6ODWR9EZEUQP44,3200
3091,5,3091,331,7,447.86,0,19217,12/28/2020,MXR1UBYGPN8CRMZQWXPZ,3201
3092,23,3092,110,5,479.95,0,47957,12/28/2020,PY7J0VT0F10M94RJFC67,3202
3093,17,3093,263,3,166.44,0,21980,12/28/2020,N8IXMDF4TRE5SWYJHTF4,3203
3094,8,3094,280,4,31.68,0.2,3018,12/28/2020,9M8QIH86GLIRT2POMEIE,3204
3095,6,3095,120,2,10.368,0.2,118648,12/29/2020,L9LGG7SZXIQ2REMA74V6,3205
3096,11,3096,299,8,12.032,0.2,33001,12/29/2020,D6VEZU8VVFXPJNCM929F,3206
3097,17,3097,31,2,5.768,0.8,0,12/29/2020,J3SP1O3EFAN8Z83Q2GDK,3207
3098,1,3098,256,4,33.12,0.2,27571,12/29/2020,22TC7QAOX1LRPT33OX65,3208
3099,1,3099,319,4,220.2656,0.32,9484,12/29/2020,G5AHKE8W6LWV3G0YCUXT,3209
3100,7,3100,351,3,10.776,0.2,23022,12/29/2020,H81G9E0MDI7EMMWJUNB1,3210
3101,23,3101,354,3,242.352,0.2,72577,12/29/2020,RGPWLD24C38CRZX81AZ7,3211
3102,23,3102,135,6,695.16,0,9630,12/30/2020,T3OGGU3FH6MRXPRCKN1Y,3212
3103,20,3103,93,1,220.98,0,4222,12/30/2020,1EZ1VMZATDBTIYD0F4IZ,3213
3104,15,3104,225,7,12.957,0.7,15635,12/30/2020,UXMLT95VGMX9SROPEL73,3214
3105,18,3105,193,6,25.68,0,13274,12/30/2020,NSAXFREC5IJZR6HCG2DU,3215
3106,6,3106,260,4,15.712,0.2,95436,12/30/2020,4Z837ZC0SOW3W1NZ9PLH,3216
3107,16,3107,425,6,298.464,0.2,17342,12/31/2020,20GLVW2FANW1H6466TLV,3217
3108,19,3108,16,3,21.93,0,20025,12/31/2020,7MWSF44FNIHMQNUX4EEV,3218
3109,4,3109,50,3,242.94,0,48559,12/31/2020,Z50LF5T848GK2AD49ZQE,3219
3110,21,3110,286,1,7.64,0,49749,12/31/2020,FDI0W9BL9O8TE8HV7ZZB,3220
3111,16,3111,178,8,51.84,0,5209,12/31/2020,J911ODGTVEOGQKRHLJVI,3221
3112,19,3112,48,1,265.17,0,25919,12/31/2020,UJ8RO1W820R36V3HY7WV,3222
3113,1,3113,291,3,837.6,0.2,22110,12/31/2020,EAJDNOPELF3SJPPSA0BJ,3223
3114,19,3114,114,5,135.9,0,27897,1/1/2021,TEXCKOO0MBZNVG9OE0D6,3224
3115,9,3115,440,6,34.68,0,7406,1/1/2021,GKNAM6DOO7KB5LVM03Z1,3225
3116,6,3116,17,6,532.704,0.2,4597,1/1/2021,Y435O9G3WZXDRCU92XHA,3226
3117,11,3117,309,5,43.1,0,10965,1/1/2021,X4EBPVE2DXE5GHGK4YXX,3227
3118,14,3118,278,4,15.88,0,27917,1/1/2021,S7NYE80CX5HQ01ZOUYE1,3228
3119,1,3119,150,5,1123.92,0.2,43568,1/1/2021,FRWEFGGVA0JVJ954Q3DM,3229
3120,13,3120,305,2,249.584,0.2,72251,1/1/2021,TDR677UHX8ZOUE8VV0Z9,3230
3121,13,3121,75,3,48.672,0.2,15244,1/2/2021,UFIX8NPNSOSIUSL9A1OX,3231
